,title,link,summary,published,tags,category,credit,source,lemmatized_text,audio
239,Rakouský Mölltal nabízí vše. Dopoledne na lyžích a odpoledne na kole,https://www.lidovky.cz/cestovani/rakousky-molltal-nabizi-vse-dopoledne-na-lyzich-a-odpoledne-na-kole.A210609_214751_ln-cestovani_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_relax&utm_content=main,"Rakouští sousedé nedávno povolili pandemické opratě, a tak jsme oprášili lyže a s negativním antigenním testem vyrazili rovnou na Mölltalský ledovec, který nám nabídnul několik upravovaných tratí s pěkně utaženým ranním manšestrem. Lyžovačku jsme tentokrát doplnili i výletem na nedaleký Ankogel, cyklistikou i procházkou v soutěsce Groppensteinschlucht.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Relax - Cestování'],Zajímavosti,Tomáš Rucký,lidovky.cz,"rakouský Mölltal nabízet všechen . dopoledne na lyže a odpoledne na cola rakouský soused nedávno povolit pandemický oprať , a tak být oprášit lyže a s negativní antigenní test vyrazit rovnou na Mölltalský ledovec , který já nabídnout několik upravovaný trať s pěkně utažený ranní manšestr . lyžovačka být tentokrát doplnit i výlet na daleký ankogel , cyklistika i procházka v soutěska Groppensteinschlucht .",rakousky_molltal_nabizi_vse_dopoledne_na_lyzich_a_odpoledne_na_kole.wav
240,"Lidé léčiva ve vodách nechtějí, nejsou však ochotni si připlatit",https://www.lidovky.cz/orientace/veda/lide-leciva-ve-vodach-nechteji-nejsou-vsak-ochotni-si-priplatit.A210615_130723_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Díky rychlému vývoji analytických laboratorních metod jsme schopni detekovat přítomnost stopových koncentrací léčiv a kosmetiky ve vodách. Čističky odpadních vod ale v současnosti často nejsou vybaveny tak, aby tyto látky dokonale odstranily.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=19, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=170, tm_isdst=0)",['Orientace - Věda'],Věda,Shutterstock,lidovky.cz,"člověk léčivo v voda chtít , být však ochotný se připlatit díky rychlý vývoj analytický laboratorní metoda být schopný detekovat přítomnost stopový koncentrace léčivo a kosmetika v voda . čistička odpadní voda ale v současnost často být vybavit tak , aby tento látka dokonale odstranit .",lide_leciva_ve_vodach_nechteji_nejsou_vsak_ochotni_si_priplatit.wav
241,Vědci vytvořili E. T. bakterie. Lidstvu se tak otevírá naděje na nové léky,https://www.lidovky.cz/orientace/veda/vedci-vytvorili-e-t-bakterie-lidstvu-se-tak-otevira-nadeje-na-nove-leky.A210609_110815_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Biologové naučili bakterie syntetizovat bílkoviny z aminokyselin, jaké dosud žádný pozemský organismus pro tento účel nepoužil. Otevřeli tak lidstvu přístup k obrovskému množství látek využitelných např. jako léky.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Orientace - Věda'],Věda,Lidové noviny,lidovky.cz,"vědec vytvořit E . T . bakterie . lidstvo se tak otevírat naděje na nový lék biolog naučit bakterie syntetizovat bílkovina z aminokyselina , jaký dosud žádný pozemský organismus pro tento účel použít . otevřít tak lidstvo přístup k obrovský množství látka využitelný například . jako lék .",vedci_vytvorili_e_t_bakterie_lidstvu_se_tak_otevira_nadeje_na_nove_leky.wav
242,Vědci objevili ve vesmíru novou planetu. Mohly by kolem ní být mraky plné vody,https://www.lidovky.cz/orientace/veda/90-svetelnych-let-od-zeme-vedci-objevili-ve-vesmiru-novou-planetu-mohla-by-obsahovat-mraky-slozene-z.A210611_130945_ln_zahranici_lkra#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Vědci přišli s novým a velmi zajímavým objevem. Mimo naši sluneční soustavu našli planetu, kolem které by mohly být mraky. „Planeta je ve skutečnosti větší než Země a o něco menší než Neptun - mohli bychom ji nazvat sub-Neptunem,“ popsala objev vědecká pracovnice Diana Dragomirová. Výzkumem nově objeveného vesmírného útvaru se badatelé nyní intenzivně zabývají.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",['Orientace - Věda'],Věda,YouTube Reuters,lidovky.cz,"vědec objevit v vesmír nový planeta . moci být kolem on být mrak plný voda vědec přijít s nový a velmi zajímavý objev . mimo můj sluneční soustava najít planeta , kolem který být moci být mrak . „ planeta být v skutečnost velký než země a o něco malý než Neptun - moci být on nazvat sub - Neptun , “ popsat objev vědecký pracovnice Diana Dragomirová . výzkum nově objevený vesmírný útvar se badatel nyní intenzivně zabývat .",vedci_objevili_ve_vesmiru_novou_planetu_mohly_by_kolem_ni_byt_mraky_plne_vody.wav
243,Od mytických hrůz až k těm reálným. Nacistická fascinace okultismem nabývala občas bizarní podoby,https://www.lidovky.cz/orientace/veda/od-mytickych-hruz-az-k-realnym-nacisticka-fascinace-okultismem-nabyvala-obcas-bizarni-podoby-verilo.A210607_142347_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Filmový Indiana Jones se neminul tolik. Nová kniha Erica Kurlandera důkladně mapuje, jak v nacistickém Německu bujela víra v roztodivné okultní nauky a „hraniční vědy“ včetně jasnovidectví, ariosofie, proutkaření, eugeniky a hledání zázračných zbraní.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",['Orientace - Věda'],Věda,Profimedia,lidovky.cz,"od mytický hrůza až k ten reálný . nacistický fascinace okultismus nabývat občas bizarní podoba filmový Indiana Jones se minout tolik . nový kniha Erika Kurlandera důkladně mapovat , jak v nacistický Německo bujet víra v roztodivný okultní nauka a „ hraniční věda “ včetně jasnovidectví , ariosofie , proutkaření , eugenika a hledání zázračný zbraň .",od_mytickych_hruz_az_k_tem_realnym_nacisticka_fascinace_okultismem_nabyvala_obcas_bizarni_podoby.wav
244,"Evropská budoucnost v době zelené. Co musíme vyřešit, abychom zachránili klima?",https://www.lidovky.cz/orientace/veda/evropska-budoucnost-v-dobe-zelene-co-musime-vyresit-abychom-zachranili-klima.A210607_163133_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"O tom, že evropská, potažmo světová budoucnost bude zelená, se vesměs nepochybuje. Ochrana prostředí a důraz na klima veřejné debatě dominují i v energetice. Jenže říci to pouze takto je příliš zjednodušující. Svět čeká k řešení celá řada problémů, jež začínají být stále naléhavější.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",['Orientace - Věda'],Věda,AP Photo,lidovky.cz,"evropský budoucnost v doba zelený . co muset vyřešit , aby zachránit klima ? o ten , že evropský , potažmo světový budoucnost být zelený , se vesměs pochybovat . ochrana prostředí a důraz na klima veřejný debata dominovat i v energetika . jenže říci ten pouze takto být příliš zjednodušující . svět čekat k řešení celý řada problém , jenž začínat být stále naléhavý .",evropska_budoucnost_v_dobe_zelene_co_musime_vyresit_abychom_zachranili_klima.wav
245,Octomilky zvládají dálkové lety. Titěrný hmyz podává na svých cestách za potravou úžasné výkony,https://www.lidovky.cz/orientace/veda/octomilky-zvladaji-dalkove-lety-titerny-hmyz-podava-na-svych-cestach-za-potravou-uzasne-vykony.A210602_071110_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Ve čtyřicátých letech minulého století narazil americký genetik ukrajinského původu Theodosius Dobzhansky na těžko vysvětlitelný jev. Mušky sídlící v různých lokalitách Spojených států si byly geneticky nápadně podobné, i když jejich populace dělily tisíce kilometrů. Vědci vyloučili, že by vzdálené populace mohly být v kontaktu. Když octomilky vypustili do přírody a sledovali jejich počínání, nejevily cestovatelské sklony. Obvykle kroužily na místě a k stěhování se neměly.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=11, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=162, tm_isdst=0)",['Orientace - Věda'],Věda,Pixabay.com,lidovky.cz,"octomilka zvládat dálkový let . titěrný hmyz podávat na svůj cesta za potrava úžasný výkon v čtyřicátý rok minulý století narazit americký genetik ukrajinský původ Theodosius Dobzhansky na těžko vysvětlitelný jev . muška sídlící v různý lokalita spojený stát se být geneticky nápadně podobný , i když jeho populace dělit tisíc kilometr . vědec vyloučit , že být vzdálený populace moci být v kontakt . když octomilka vypustit do příroda a sledovat jeho počínání , jevit cestovatelský sklon . obvykle kroužit na místo a k stěhování se mít .",octomilky_zvladaji_dalkove_lety_titerny_hmyz_podava_na_svych_cestach_za_potravou_uzasne_vykony.wav
246,Želvušky přežijí i vystřelení. Zvládly by i cestu do vesmíru a přistání na povrchu cizího vesmírného tělesa?,https://www.lidovky.cz/orientace/veda/zelvusky-preziji-i-vystreleni-zvladli-by-i-cestu-do-vesmiru-a-pristani-na-povrchu-ciziho-vesmirneho.A210526_102255_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,Želvušky nezahubí ani náraz rychlostí tří tisíc kilometrů za hodinu. Zvládli by tito droboučcí živočichové let kosmem v hornině meteoritu a následné přistání na povrchu cizího vesmírného tělesa?,"FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=4, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=155, tm_isdst=0)",['Orientace - Věda'],Věda,Lidové noviny,lidovky.cz,želvuška přežít i vystřelení . zvládnout být i cesta do vesmír a přistání na povrch cizí vesmírný těleso ? želvuška zahubit ani náraz rychlost tři tisíc kilometr za hodina . zvládnout být tento droboučký živočich rok kosmos v hornina meteorit a následný přistání na povrch cizí vesmírný těleso ?,zelvusky_preziji_i_vystreleni_zvladly_by_i_cestu_do_vesmiru_a_pristani_na_povrchu_ciziho_vesmirneho_telesa.wav
247,Tajemství covidové jeskyně. Co z nás udělal rok v karanténě?,https://www.lidovky.cz/orientace/veda/kudy-ven-z-covidove-jeskyne-navrrat-k-normalnimu-zivotu-nemusi-byt-snadny.A210528_140156_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Každá pandemie jednou skončí. Všichni se těšíme, až se do minulosti propadne i ta současná covidová. Návrat k normálnímu životu ale nemusí být pro každého jednoduchý.","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=29, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=149, tm_isdst=0)",['Orientace - Věda'],Věda,Profimedia,lidovky.cz,"tajemství covidový jeskyně . co z já udělat rok v karanténa ? každý pandemie jednou skončit . všechen se těšit , až se do minulost propadnout i ten současný covidová . návrat k normální život ale muset být pro každý jednoduchý .",tajemstvi_covidove_jeskyne_co_z_nas_udelal_rok_v_karantene.wav
248,Brněnští vědci zkoumají vliv ostropestřce mariánského na zdraví závodních koní,https://www.lidovky.cz/orientace/veda/brnensti-vedci-zkoumaji-vliv-ostropestrce-marianskeho-na-zdravi-zavodnich-koni.A210525_132130_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Vědci z brněnské Mendelovy univerzity zkoumají účinky ostropestřce mariánského v krmivu závodních koní, u kterých dlouhodobá fyzická aktivita vede k poškození jaterních buněk, myokardu a svalů a narušuje také jejich metabolismus.","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=29, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=149, tm_isdst=0)",['Orientace - Věda'],Věda,,lidovky.cz,"brněnský vědec zkoumat vliv ostropestřec mariánský na zdraví závodní kůň vědec z brněnský Mendelův univerzita zkoumat účinek ostropestřec mariánský v krmivo závodní kůň , u který dlouhodobý fyzický aktivita vést k poškození jaterní buňka , myokard a sval a narušovat také jeho metabolizmus .",brnensti_vedci_zkoumaji_vliv_ostropestrce_marianskeho_na_zdravi_zavodnich_koni.wav
249,Stroje se učí číst myšlenky. Ochrnutým lidem by metoda mohla výrazně pomoci,https://www.lidovky.cz/orientace/veda/stroje-se-uci-cist-myslenky-ochrnutym-lidem-by-metoda-mohla-vyrazne-pomoci.A210519_110530_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Vědci naučili počítač přečíst mozkové signály řídící jemné pohyby ruky. Když si člověk představí, že píše, počítač písmena zobrazí. Systém usnadní komunikaci ochrnutým pacientům.","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=28, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=148, tm_isdst=0)",['Orientace - Věda'],Věda,Lidové noviny,lidovky.cz,"stroj se učit číst myšlenka . ochrnutý člověk být metoda moci výrazně pomoci vědec naučit počítač přečíst mozkový signál řídící jemný pohyb ruka . když se člověk představit , že psát , počítač písmeno zobrazit . systém usnadnit komunikace ochrnutý pacient .",stroje_se_uci_cist_myslenky_ochrnutym_lidem_by_metoda_mohla_vyrazne_pomoci.wav
250,"I velmi mírné pití alkoholu je škodlivé pro mozek, tvrdí britští vědci",https://www.lidovky.cz/orientace/veda/i-velmi-mirne-piti-alkoholu-je-skodlive-pro-mozek-tvrdi-britsti-vedci.A210525_104329_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Konzumace alkoholu v jakémkoli množství je škodlivá pro lidský mozek, hustotu šedé hmoty negativně ovlivňuje i velmi střídmé popíjení. V nové studii to zjistili vědci z britské Oxfordské univerzity. Ti zkoumali data o zdravotním stavu u skupiny 25.000 lidí a skeny mozku z magnetické rezonance. Podle nich je alkohol pro zdraví mozku neblahý a je pro něj mnohem rizikovějším faktorem než kouření nebo nadváha. O studii, která ještě neprošla recenzním řízením, informoval deník The Guardian.","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=26, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=146, tm_isdst=0)",['Orientace - Věda'],Věda,Pixabay.com/jarmoluk,lidovky.cz,"i velmi mírný pití alkohol být škodlivý pro mozek , tvrdit britský vědec konzumace alkohol v jakýkoli množství být škodlivý pro lidský mozek , hustota šedý hmota negativně ovlivňovat i velmi střídmý popíjení . v nový studie ten zjistit vědec z britský oxfordský univerzita . ten zkoumat data o zdravotní stav u skupina 25.000 člověk a sken mozek z magnetický rezonance . podle on být alkohol pro zdraví mozek blahý a být pro on mnohem rizikový faktor než kouření nebo nadváha . o studie , který ještě projít recenzní řízení , informovat deník the Guardian .",i_velmi_mirne_piti_alkoholu_je_skodlive_pro_mozek_tvrdi_britsti_vedci.wav
251,Bitva o E = mc2. Einsteinův dopis se slavnou rovnicí se v aukci prodal za více než milion dolarů,https://www.lidovky.cz/orientace/veda/einsteinuv-dopis-se-slavnou-rovnici-se-v-aukci-prodal-za-vice-nez-milion-dolaru.A210522_084112_ln_veda_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Dopis Alberta Einsteina, v němž fyzik vlastnoručně zapsal svou slavnou rovnici E = mc2, se v aukci v USA prodal za 1,2 milionu dolarů (25 milionů Kč).","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=22, tm_hour=6, tm_min=41, tm_sec=0, tm_wday=5, tm_yday=142, tm_isdst=0)",['Orientace - Věda'],Věda,Kvalitář,lidovky.cz,"bitva o e = mc 2 . Einsteinův dopis s slavný rovnice se v aukce prodat za hodně než milión dolar dopis Albert Einstein , v jenž fyzik vlastnoručně zapsat svůj slavný rovnice E = mc 2 , se v aukce v USA prodat za 1,2 milión dolar ( 25 milión Kč ) .",bitva_o_e_mc2_einsteinuv_dopis_se_slavnou_rovnici_se_v_aukci_prodal_za_vice_nez_milion_dolaru.wav
252,Evropané platili šrotem. ‚Bronzové euro‘ vážilo zhruba deset gramů,https://www.lidovky.cz/orientace/veda/evropane-platili-srotem-bronzove-euro-vazilo-zhruba-deset-gramu.A210512_102358_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,"Než se objevily první ražené mince, platili lidé doby bronzové na rozsáhlých územích Evropy kousky kovu o určité hmotnosti. „Bronzové euro“ vážilo zhruba deset gramů.","FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=22, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=142, tm_isdst=0)",['Orientace - Věda'],Věda,Lidové noviny,lidovky.cz,"Evropan platit šrot . ‚ bronzový euro ‘ vážit zhruba deset gram než se objevit první ražený mince , platit člověk doba bronzový na rozsáhlý území Evropa kousek kov o určitý hmotnost . „ bronzový euro “ vážit zhruba deset gram .",evropane_platili_srotem_bronzove_euro_vazilo_zhruba_deset_gramu.wav
253,"Vědci objasnili, jak skupina hormonů ovlivňuje růst kořenů rostlin",https://www.lidovky.cz/orientace/veda/vedci-objasnili-jak-skupina-hormonu-ovlivnuje-rust-korenu-rostlin.A210520_091015_ln_veda_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_veda&utm_content=main,Vliv hormonů brasinosteroidů na růst kořenů rostlin objasnil belgicko-český tým biologů. Výsledky výzkumu dopadu hladiny těchto hormonů na dělení a růst buněk přispějí k lepšímu pochopení kořenového systému. V budoucnu mohou pomoci například při zvyšování odolnosti plodin. Akademie věd ČR (AV) o výzkumu informovala v tiskové zprávě. Studii publikoval časopis Nature Plants.,"FeedparserTime(tm_year=2021, tm_mon=5, tm_mday=21, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=141, tm_isdst=0)",['Orientace - Věda'],Věda,MAFRA,lidovky.cz,"vědec objasnit , jak skupina hormon ovlivňovat růst kořen rostlina vliv hormon brasinosteroid na růst kořen rostlina objasnit belgický - český tým biolog . výsledek výzkum dopad hladina tento hormon na dělení a růst buňka přispět k dobrý pochopení kořenový systém . v budoucno moci pomoci například při zvyšování odolnost plodina . akademie věda ČR ( AV ) o výzkum informovat v tiskový zpráva . studie publikovat časopis Nature Plant .",vedci_objasnili_jak_skupina_hormonu_ovlivnuje_rust_korenu_rostlin.wav
